type,gameMode,crowns1,startingTrophies2,crowns2,deck1,deck2,avg_cards_level_1,avg_cards_level_2,avg_cards_level_diff,crowns_won,2_won
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,4287.0,1,"['Skeleton Army', 'The Log', 'Mega Knight', 'Goblin Barrel', 'Knight', 'Wizard', 'Wall Breakers', 'Valkyrie']","['Sparky', 'Tornado', 'Inferno Dragon', 'Bomb Tower', 'Dark Prince', 'Skeletons', 'The Log', 'Firecracker']",10.625,9.5,-1.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,4200.0,0,"['Skeleton Army', 'The Log', 'Mega Knight', 'Goblin Barrel', 'Knight', 'Wizard', 'Wall Breakers', 'Valkyrie']","['Dart Goblin', 'Cannon', 'Mirror', 'Ice Golem', 'Tornado', 'Firecracker', 'Fire Spirit', 'Hog Rider']",10.625,10.75,0.125,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,4287.0,1,"['Ice Wizard', 'Lumberjack', 'Mega Knight', 'Electro Wizard', 'Inferno Dragon', 'Wizard', 'Skeleton Army', 'Zap']","['Archers', 'Mega Knight', 'Mirror', 'Arrows', 'Baby Dragon', 'Balloon', 'Valkyrie', 'Skeleton Army']",10.25,9.625,-0.625,1,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,4290.0,3,"['Ice Wizard', 'Lumberjack', 'Mega Knight', 'Electro Wizard', 'Inferno Dragon', 'Wizard', 'Skeleton Army', 'Zap']","['Guards', 'Royal Hogs', 'Baby Dragon', 'Zappies', 'Minion Horde', 'Minions', 'Zap', 'Heal Spirit']",10.25,10.25,0.0,2,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,4232.0,0,"['Skeleton Army', 'The Log', 'Mega Knight', 'Goblin Barrel', 'Knight', 'Wizard', 'Wall Breakers', 'Valkyrie']","['Hog Rider', 'Goblin Barrel', 'Minions', 'Dart Goblin', 'Cannon', 'Skeleton Army', 'Valkyrie', 'Witch']",10.625,9.625,-1.0,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,4317.0,3,"['Skeleton Army', 'The Log', 'Mega Knight', 'Goblin Barrel', 'Knight', 'Wizard', 'Wall Breakers', 'Valkyrie']","['Lumberjack', 'Knight', 'Balloon', 'P.E.K.K.A', 'Skeleton Army', 'Inferno Dragon', 'Zap', 'Baby Dragon']",10.625,10.25,-0.375,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,4360.0,3,"['Skeleton Army', 'The Log', 'Mega Knight', 'Goblin Barrel', 'Knight', 'Wizard', 'Wall Breakers', 'Valkyrie']","['Witch', 'Dark Prince', 'Knight', 'Zap', 'Baby Dragon', 'Musketeer', 'Ram Rider', 'Firecracker']",10.625,9.875,-0.75,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,4298.0,0,"['Skeleton Army', 'The Log', 'Mega Knight', 'Goblin Barrel', 'Knight', 'Wizard', 'Wall Breakers', 'Valkyrie']","['Bandit', 'Mega Minion', 'Mega Knight', 'Miner', 'Poison', 'Spear Goblins', 'Minions', 'Mini P.E.K.K.A']",10.5,10.125,-0.375,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",2,4286.0,1,"['Skeleton Army', 'The Log', 'Mega Knight', 'Goblin Barrel', 'Knight', 'Wizard', 'Wall Breakers', 'Valkyrie']","['Goblin Barrel', 'Valkyrie', 'Freeze', 'X-Bow', 'Mini P.E.K.K.A', 'Hog Rider', 'Arrows', 'Skeleton Army']",10.5,11.25,0.75,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,4322.0,1,"['Skeleton Army', 'The Log', 'Mega Knight', 'Goblin Barrel', 'Knight', 'Wizard', 'Wall Breakers', 'Valkyrie']","['Mega Knight', 'Prince', 'Musketeer', 'Bats', 'Wall Breakers', 'Arrows', 'Miner', 'Zap']",10.5,9.25,-1.25,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,4231.0,0,"['Skeleton Army', 'The Log', 'Mega Knight', 'Goblin Barrel', 'Knight', 'Wizard', 'Wall Breakers', 'Valkyrie']","['Bomb Tower', 'Spear Goblins', 'Witch', 'Minions', 'Elite Barbarians', 'Valkyrie', 'Rocket', 'Baby Dragon']",10.5,14.0,3.5,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,4322.0,3,"['Skeleton Army', 'The Log', 'Mega Knight', 'Goblin Barrel', 'Knight', 'Wizard', 'Wall Breakers', 'Valkyrie']","['Tesla', 'Valkyrie', 'Phoenix', 'Goblin Barrel', 'Mini P.E.K.K.A', 'Skeleton Army', 'Barbarian Barrel', 'Rocket']",10.5,10.0,-0.5,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,4255.0,0,"['Skeleton Army', 'The Log', 'Mega Knight', 'Goblin Barrel', 'Knight', 'Wizard', 'Wall Breakers', 'Valkyrie']","['Skeleton Army', 'Fire Spirit', 'Zap', 'Valkyrie', 'Elite Barbarians', 'Hog Rider', 'Minion Horde', 'Wizard']",10.5,9.625,-0.875,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,4316.0,1,"['Skeleton Army', 'The Log', 'Mega Knight', 'Goblin Barrel', 'Knight', 'Wizard', 'Wall Breakers', 'Valkyrie']","['The Log', 'Wall Breakers', 'Miner', 'Spear Goblins', 'Magic Archer', 'Tornado', 'Bomb Tower', 'Knight']",10.5,10.375,-0.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,4064.0,1,"['Inferno Dragon', 'Balloon', 'Lumberjack', 'Bowler', 'Freeze', 'Barbarian Barrel', 'Elixir Collector', 'Baby Dragon']","['Mega Knight', 'Musketeer', 'Hog Rider', 'Ice Spirit', 'Ice Golem', 'Cannon', 'Fireball', 'The Log']",10.125,11.25,1.125,-2,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,4013.0,0,"['Inferno Dragon', 'Balloon', 'Lumberjack', 'Bowler', 'Freeze', 'Barbarian Barrel', 'Elixir Collector', 'Baby Dragon']","['Skeleton Army', 'Wizard', 'Witch', 'Elixir Collector', 'Clone', 'Dart Goblin', 'Giant Skeleton', 'Hog Rider']",10.125,10.0,-0.125,-2,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,4006.0,1,"['Inferno Dragon', 'Balloon', 'Lumberjack', 'Bowler', 'Freeze', 'Barbarian Barrel', 'Elixir Collector', 'Baby Dragon']","['P.E.K.K.A', 'Zap', 'Skeleton Army', 'Baby Dragon', 'Balloon', 'Wizard', 'Dark Prince', 'Mega Knight']",10.125,10.125,0.0,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,4032.0,3,"['Inferno Dragon', 'Balloon', 'Lumberjack', 'Bowler', 'Freeze', 'Barbarian Barrel', 'Elixir Collector', 'Baby Dragon']","['Golem', 'Zap', 'Mini P.E.K.K.A', 'Night Witch', 'Fireball', 'Minions', 'Mega Minion', 'Tornado']",9.875,10.5,0.625,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3790.0,3,"['Mega Knight', 'The Log', 'Electro Wizard', 'Valkyrie', 'Tombstone', 'Archers', 'Goblin Barrel', 'Bats']","['Witch', 'Baby Dragon', 'Goblin Barrel', 'Mini P.E.K.K.A', 'The Log', 'Mega Knight', 'Bats', 'Skeleton Army']",9.5,10.125,0.625,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,3716.0,1,"['Mega Knight', 'The Log', 'Electro Wizard', 'Valkyrie', 'Tombstone', 'Archers', 'Goblin Barrel', 'Bats']","['Skeleton Army', 'Zap', 'Mega Knight', 'Hunter', 'Ram Rider', 'Hog Rider', 'Dark Prince', 'Musketeer']",9.375,9.75,0.375,-2,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,3698.0,0,"['Mega Knight', 'The Log', 'Electro Wizard', 'Valkyrie', 'Tombstone', 'Archers', 'Goblin Barrel', 'Bats']","['Sparky', 'Valkyrie', 'Mini P.E.K.K.A', 'Princess', 'Skeleton Army', 'Wizard', 'Witch', 'Goblin Barrel']",9.375,9.25,-0.125,-3,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",2,3709.0,1,"['Mega Knight', 'The Log', 'Electro Wizard', 'Valkyrie', 'Tombstone', 'Archers', 'Goblin Barrel', 'Bats']","['Dart Goblin', 'Giant', 'Princess', 'Valkyrie', 'Fireball', 'Skeletons', 'Graveyard', 'Tesla']",9.375,9.625,0.25,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3641.0,0,"['Mega Knight', 'The Log', 'Electro Wizard', 'Valkyrie', 'Tombstone', 'Archers', 'Goblin Barrel', 'Bats']","['Skeleton Army', 'Freeze', 'Wizard', 'Zap', 'Witch', 'Goblins', 'Ram Rider', 'Mini P.E.K.K.A']",9.375,9.625,0.25,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3619.0,0,"['Mega Knight', 'The Log', 'Electro Wizard', 'Valkyrie', 'Tombstone', 'Archers', 'Goblin Barrel', 'Bats']","['Baby Dragon', 'Goblin Barrel', 'Barbarians', 'Wizard', 'Skeleton Army', 'Spear Goblins', 'Mega Knight', 'Witch']",9.375,10.625,1.25,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3608.0,0,"['Mega Knight', 'The Log', 'Electro Wizard', 'Valkyrie', 'Tombstone', 'Archers', 'Goblin Barrel', 'Bats']","['Princess', 'Inferno Tower', 'Rocket', 'Valkyrie', 'Goblin Barrel', 'Ram Rider', 'Prince', 'Skeleton Army']",9.375,7.875,-1.5,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,3811.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Miner', 'Elite Barbarians', 'Skeleton Army', 'Giant', 'The Log', 'Wizard', 'Princess', 'Mega Minion']",12.75,10.875,-1.875,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,3832.0,0,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Mini P.E.K.K.A', 'Guards', 'Tesla', 'Barbarian Barrel', 'Dart Goblin', 'Ice Wizard', 'The Log', 'Electro Wizard']",12.75,10.0,-2.75,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,3830.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Hog Rider', 'Firecracker', 'Ice Golem', 'Magic Archer', 'Witch', 'Miner', 'Tombstone', 'Graveyard']",12.75,9.125,-3.625,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,3809.0,0,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Goblins', 'Inferno Dragon', 'Elite Barbarians', 'Archers', 'Battle Ram', 'Knight', 'Poison', 'Zap']",12.75,9.125,-3.625,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,3800.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Phoenix', 'Mega Knight', 'Witch', 'Musketeer', 'Skeleton Army', 'Goblin Barrel', 'The Log', 'Ice Spirit']",12.75,9.5,-3.25,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,3849.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Mega Knight', 'Wizard', 'Elite Barbarians', 'Knight', 'Witch', 'Zap', 'Skeleton Army', 'Barbarian Barrel']",12.75,10.125,-2.625,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,3925.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Mega Knight', 'Fisherman', 'Tornado', 'Electro Wizard', 'Bomber', 'Inferno Dragon', 'Magic Archer', 'The Log']",12.75,10.75,-2.0,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,3901.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Giant Snowball', 'Electro Wizard', 'Giant Skeleton', 'The Log', 'Dark Prince', 'Witch', 'Ice Spirit', 'Tesla']",12.75,9.875,-2.875,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,3897.0,0,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Spear Goblins', 'Goblin Barrel', 'Goblin Giant', 'Goblins', 'Dart Goblin', 'Goblin Hut', 'Goblin Cage', 'Goblin Gang']",12.75,9.0,-3.75,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,3833.0,0,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Lumberjack', 'Spear Goblins', 'Skeleton Army', 'Zap', 'Bandit', 'Valkyrie', 'Clone', 'Elite Barbarians']",12.75,10.625,-2.125,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,3792.0,0,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Princess', 'Goblin Barrel', 'The Log', 'Knight', 'Goblin Gang', 'Inferno Tower', 'Ice Spirit', 'Rocket']",12.75,9.5,-3.25,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,3800.0,0,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Elite Barbarians', 'Hog Rider', 'The Log', 'Skeleton Army', 'Arrows', 'Minions', 'Tesla', 'Goblin Barrel']",12.75,9.875,-2.875,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,3836.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Bomb Tower', 'Bowler', 'Giant Snowball', 'The Log', 'Ram Rider', 'Mega Knight', 'Zappies', 'Electro Wizard']",12.75,9.75,-3.0,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,3830.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Goblin Barrel', 'Witch', 'Wizard', 'Skeleton Army', 'Baby Dragon', 'Golem', 'Ram Rider', 'Royal Ghost']",12.75,9.625,-3.125,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,3856.0,0,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Knight', 'Skeleton Army', 'Arrows', 'Giant Skeleton', 'Archers', 'Clone', 'Hunter', 'Musketeer']",12.75,9.625,-3.125,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,3800.0,0,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Skeletons', 'Ice Spirit', 'Fire Spirit', 'Battle Healer', 'Dart Goblin', 'Electro Wizard', 'Sparky', 'Wall Breakers']",12.75,9.5,-3.25,-3,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,3828.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Prince', 'Valkyrie', 'Ice Wizard', 'Mega Knight', 'Wizard', 'Musketeer', 'Miner', 'Princess']",12.75,9.125,-3.625,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,3852.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Baby Dragon', 'Witch', 'Valkyrie', 'Barbarians', 'Fireball', 'Wizard', 'Mega Knight', 'Royal Hogs']",12.75,9.75,-3.0,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,3863.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Mirror', 'Skeletons', 'Baby Dragon', 'Valkyrie', 'Prince', 'Witch', 'Skeleton Army', 'Goblin Barrel']",12.75,9.75,-3.0,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,3914.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Zap', 'Dart Goblin', 'Goblin Gang', 'Mortar', 'Fireball', 'Prince', 'Miner', 'Bats']",12.75,9.375,-3.375,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,3926.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Archers', 'Fireball', 'Mega Knight', 'Knight', 'Mini P.E.K.K.A', 'Valkyrie', 'Cannon', 'Firecracker']",12.75,9.25,-3.5,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,3946.0,3,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Guards', 'Baby Dragon', 'Skeleton Army', 'Freeze', 'Arrows', 'Witch', 'Goblin Barrel', 'Valkyrie']",12.75,10.125,-2.625,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,3945.0,0,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['The Log', 'Lumberjack', 'Mini P.E.K.K.A', 'Bomber', 'Mother Witch', 'Giant Snowball', 'Executioner', 'Barbarian Barrel']",12.75,10.75,-2.0,-3,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,3911.0,0,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Poison', 'Barbarian Barrel', 'Inferno Tower', 'Giant Snowball', 'Prince', 'Miner', 'Bats', 'Spear Goblins']",12.75,9.875,-2.875,-3,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,3882.0,0,"['Goblin Barrel', 'The Log', 'Valkyrie', 'Inferno Tower', 'Rocket', 'Goblin Gang', 'Princess', 'Ice Spirit']","['Skeleton Army', 'Musketeer', 'Fireball', 'Wizard', 'Minion Horde', 'Arrows', 'Valkyrie', 'Elite Barbarians']",12.75,12.25,-0.5,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3430.0,3,"['Dark Prince', 'Fireball', 'Bandit', 'Ice Golem', 'Inferno Dragon', 'Magic Archer', 'Battle Ram', 'Zap']","['Baby Dragon', 'Fire Spirit', 'Skeletons', 'Valkyrie', 'Minions', 'Hog Rider', 'Balloon', 'Goblin Barrel']",8.0,10.125,2.125,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3430.0,0,"['Dark Prince', 'Fireball', 'Bandit', 'Ice Golem', 'Inferno Dragon', 'Magic Archer', 'Battle Ram', 'Zap']","['The Log', 'Barbarians', 'Barbarian Hut', 'Wall Breakers', 'Bomber', 'Ice Spirit', 'Electro Spirit', 'Skeletons']",8.0,7.0,-1.0,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,3400.0,0,"['Dark Prince', 'Fireball', 'Bandit', 'Ice Golem', 'Inferno Dragon', 'Magic Archer', 'Battle Ram', 'Zap']","['Witch', 'Baby Dragon', 'Princess', 'Ice Wizard', 'Wizard', 'Goblin Barrel', 'Giant', 'Skeleton Army']",8.0,9.0,1.0,-2,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3424.0,2,"['Dark Prince', 'Fireball', 'Bandit', 'Ice Golem', 'Inferno Dragon', 'Magic Archer', 'Battle Ram', 'Zap']","['P.E.K.K.A', 'Dart Goblin', 'Witch', 'Bomber', 'Arrows', 'Skeleton Army', 'Goblin Barrel', 'Hog Rider']",8.0,9.25,1.25,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3430.0,2,"['Dark Prince', 'Fireball', 'Bandit', 'Ice Golem', 'Inferno Dragon', 'Magic Archer', 'Battle Ram', 'Zap']","['P.E.K.K.A', 'Valkyrie', 'Witch', 'Minions', 'Fireball', 'Baby Dragon', 'Princess', 'Dart Goblin']",8.0,9.5,1.5,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3433.0,2,"['Balloon', 'Barbarian Barrel', 'Princess', 'Tornado', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Baby Dragon']","['Inferno Dragon', 'The Log', 'Princess', 'Miner', 'Goblin Barrel', 'Skeletons', 'Electro Wizard', 'Knight']",8.625,9.25,0.625,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,3400.0,1,"['Balloon', 'Barbarian Barrel', 'Princess', 'Tornado', 'Inferno Dragon', 'Lumberjack', 'Freeze', 'Baby Dragon']","['Skeleton Army', 'Zap', 'Minion Horde', 'Arrows', 'Mega Minion', 'Sparky', 'Giant', 'Goblin Barrel']",8.625,9.75,1.125,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3400.0,1,"['Giant Skeleton', 'Fireball', 'Guards', 'Ice Spirit', 'Lumberjack', 'Mega Minion', 'Musketeer', 'Sparky']","['Cannon', 'Musketeer', 'Electro Giant', 'Electro Wizard', 'Ice Spirit', 'Firecracker', 'Fireball', 'The Log']",8.125,8.625,0.5,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3378.0,2,"['Goblin Giant', 'Fireball', 'Guards', 'Ice Spirit', 'Lumberjack', 'Mega Minion', 'Musketeer', 'Sparky']","['Valkyrie', 'Lightning', 'Prince', 'Hog Rider', 'Hunter', 'Dark Prince', 'Wizard', 'Mini P.E.K.K.A']",8.375,9.75,1.375,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3476.0,3,"['Goblin Giant', 'Fireball', 'Goblin Gang', 'Ice Spirit', 'Lumberjack', 'Mega Minion', 'Musketeer', 'Sparky']","['Miner', 'The Log', 'Princess', 'Goblin Barrel', 'Ice Wizard', 'Skeleton Army', 'Inferno Dragon', 'Hog Rider']",8.375,10.375,2.0,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3458.0,0,"['Goblin Giant', 'Fireball', 'Goblin Gang', 'Ice Spirit', 'Lumberjack', 'Mega Minion', 'Musketeer', 'Sparky']","['Hog Rider', 'Minions', 'Princess', 'Valkyrie', 'Mega Knight', 'Goblin Barrel', 'Wizard', 'Witch']",8.25,8.5,0.25,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3460.0,1,"['Goblin Giant', 'Fireball', 'Goblin Gang', 'Ice Spirit', 'Lumberjack', 'Mega Minion', 'Musketeer', 'Sparky']","['Ice Wizard', 'Mother Witch', 'Mega Minion', 'Dart Goblin', 'Executioner', 'Elite Barbarians', 'Witch', 'Zap']",8.25,8.25,0.0,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,3426.0,0,"['Goblin Giant', 'Fireball', 'Goblin Gang', 'Ice Spirit', 'Lumberjack', 'Mega Minion', 'Musketeer', 'Sparky']","['The Log', 'Musketeer', 'Ice Spirit', 'Skeletons', 'Hog Rider', 'Ice Golem', 'Cannon', 'Fireball']",8.25,8.25,0.0,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3454.0,2,"['Goblin Giant', 'Fireball', 'Goblin Gang', 'Ice Spirit', 'Lumberjack', 'Mega Minion', 'Musketeer', 'Sparky']","['Miner', 'Electro Wizard', 'Skeleton Army', 'The Log', 'Lightning', 'Ram Rider', 'Witch', 'Valkyrie']",8.25,9.125,0.875,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3458.0,2,"['Flying Machine', 'Goblin Hut', 'Inferno Dragon', 'Poison', 'Royal Delivery', 'Valkyrie', 'Witch', 'Electro Dragon']","['Mega Knight', 'Goblin Barrel', 'Inferno Tower', 'Baby Dragon', 'Freeze', 'Wizard', 'Valkyrie', 'Princess']",7.625,9.375,1.75,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3512.0,3,"['Bandit', 'Fireball', 'Firecracker', 'Ice Golem', 'Prince', 'Battle Ram', 'Skeleton Dragons', 'Zap']","['Rascals', 'Goblin Barrel', 'Witch', 'Prince', 'Baby Dragon', 'Skeleton Army', 'Hog Rider', 'Zap']",7.5,8.125,0.625,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3544.0,3,"['Bandit', 'Fireball', 'Firecracker', 'Ice Golem', 'Hog Rider', 'Lumberjack', 'Baby Dragon', 'Zap']","['Skeleton Army', 'Goblin Barrel', 'Witch', 'Valkyrie', 'Fireball', 'Royal Hogs', 'Mini P.E.K.K.A', 'Prince']",8.25,9.75,1.5,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3580.0,3,"['Bandit', 'Fireball', 'Firecracker', 'Ice Golem', 'Hog Rider', 'Lumberjack', 'Skeleton Dragons', 'Zap']","['Barbarians', 'Skeleton Army', 'Wizard', 'Goblin Barrel', 'Miner', 'P.E.K.K.A', 'Baby Dragon', 'Fireball']",7.875,10.875,3.0,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3563.0,1,"['Balloon', 'Barbarian Barrel', 'Bowler', 'Freeze', 'Inferno Dragon', 'Lumberjack', 'Electro Dragon', 'Tornado']","['Miner', 'Balloon', 'Freeze', 'The Log', 'Musketeer', 'Skeleton Army', 'Dark Prince', 'Bomb Tower']",7.875,8.875,1.0,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,3649.0,1,"['Balloon', 'Barbarian Barrel', 'Bowler', 'Freeze', 'Inferno Dragon', 'Lumberjack', 'Electro Dragon', 'Tornado']","['Tombstone', 'Skeleton Army', 'Goblin Barrel', 'Valkyrie', 'Arrows', 'Archers', 'Fireball', 'Dart Goblin']",7.75,8.5,0.75,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,3610.0,0,"['Balloon', 'Barbarian Barrel', 'Bowler', 'Freeze', 'Inferno Dragon', 'Lumberjack', 'Electro Dragon', 'Tornado']","['Ice Spirit', 'X-Bow', 'Barbarian Barrel', 'Skeletons', 'Ice Golem', 'Fireball', 'Archers', 'Tesla']",7.75,9.75,2.0,-1,0
